country,symbol,tag
united states,UHS,universal-health-services
united states,UHT,universal-health-realty-trust
united states,UI,ubiquiti-networks
united states,UIHC,united-insurance-holdings-corp
united states,UIS,unisys-corp
united states,UL,unilever-adr
united states,ULBI,ultralife-corp
united states,ULH,universal-trucklo
united states,ULTA,ulta-salon-cosmetics---fragrance
united states,UMBF,umb-financial-corp
united states,UMPQ,umpqua-holdings-corp
united states,UMRX,unum-therapeutics-inc
united states,UN,unilever-n.v.
united states,UNAM,unico-american-corp
united states,UNB,union-bankshares
united states,UNF,unifirst-corp
united states,UNFI,united-natural-foods
united states,UNH,united-health-group
united states,UNICY,unicharm-corp
united states,UNIT,communications-sales-leasing-inc
united states,UNM,unum-group
united states,UNP,union-pacific
united states,UNT,unit-corp
united states,UNTY,unity-bancorp
united states,UONE,radio-one-(a)
united states,UONEK,radio-one-(d)
united states,UOVEY,united-overseas-bank-ltd
united states,UPLD,upland-software-inc
united states,UPMKY,upm-kymmene-corp
united states,UPS,united-parcel
united states,UPWK,upwork
united states,URBN,urban-outfitters
united states,URG,ur-energy-inc?cid=37171
united states,URGN,urogen-pharma-ltd
united states,URI,united-rentals
united states,USAK,usa-truck
united states,USAP,universal-stainle
united states,USAU,dataram-corp
united states,USB,us-bancorp
united states,USCR,u-s-concrete
united states,USEG,u.s.-energy-corp
united states,USIO,payment-data-systems-inc
united states,USLM,united-states-ltd
united states,USM,united-states-cellular-corp
united states,USNA,usana-health-sciences-inc
united states,USNZY,usinas-siderurgicas-de-minas-gerais
united states,USPH,us-physical-therapy-inc
united states,USWS,mod-pac-corp.
united states,UTG,reaves-utility-income-fund?cid=36683
united states,UTHR,united-therapeutics-corp
united states,UTSI,utstarcom-inc
united states,UTX,united-tech
united states,UUGRY,united-utilities-group-plc
united states,UUU,universal-security-instruments-inc?cid=37166
united states,UUUU,energy-fuels?cid=48651
united states,UVE,universal-insurance-holdings-inc
united states,UVSP,univest-corp
united states,UVV,universal-corp
united states,UXIN,uxin
united states,V,visa-inc
united states,VAC,marriott-vacations-worldwide-corp
united states,VAL,ensco-intl
united states,VALE,vale-s.a.--americ
united states,VALU,value-line
united states,VAR,varian-medical
united states,VBFC,village-bank-and
united states,VBTX,veritex-holdings-inc
united states,VC,visteon
united states,VCEL,aastrom-bioscienc
united states,VCF,delaware-inv.-col.-mun.-income?cid=35277
united states,VCISY,vinci-sa
united states,VCTR,victory-capital-holdings-inc
united states,VCYT,veracyte-inc
united states,VDMCY,vodacom-group-ltd-pk
united states,VEC,vectrus-inc
united states,VECO,veeco-instruments
united states,VEEV,veeva-sys-inc
united states,VEOEY,veolia-environnement-ve
united states,VEON,vimpelcom-ltd
united states,VER,american-realty-c
united states,VERB,nfusz
united states,VERI,veritone-inc
united states,VERU,female-health-com
united states,VFC,vf-corp
united states,VFF,village-farms-international-inc?cid=1123048
united states,VFL,delaware-inv.-nat.-muni.-income?cid=35278
united states,VG,vonage-holdings-corp
united states,VGR,vector-group-ltd
united states,VGZ,vista-gold-corp?cid=37217
united states,VHC,virnetx-holding-corp?cid=34330
united states,VIA,viacom-inc
united states,VIAB,viacom-cl-b
united states,VIAV,jds-uniphase-corp
united states,VICR,vicor-corp
united states,VIEWF,cogo-group
united states,VIOT,viomi-technology-adr
united states,VIPS,vipshop-holdings
united states,VIRC,virco-manufacturing
united states,VIRT,virtu-financial-inc
united states,VISL,xg-technolo
united states,VIVHY,vivendi-sa-pk
united states,VIVO,meridian-bioscien
united states,VKI,invesco-van-kampen-muni-in.-tr-ii?cid=35909
united states,VLEEY,valeo-sa
united states,VLGEA,village-super-market
united states,VLO,valero-energy
united states,VLOWY,vallourec-sa
united states,VLRS,ctrld-vl-cmp-avn
united states,VLRX,valeritas-holdings-inc
united states,VLY,valley-national-bancorp
united states,VMC,vulcan-matrls
united states,VMI,valmont-industries-inc
united states,VMM,delaware-inv.-min.-muni.-income-ii?cid=35279
united states,VMW,vm-ware-inc
united states,VNDA,vanda-pharmaceuticals
united states,VNET,21vianet-group
united states,VNO,vornado-realty
united states,VNOM,viper-energy-ut
united states,VNRX,volitionrx-ltd?cid=946576
united states,VOD,vodafone-group-plc-exch
united states,VOXX,voxx--international
united states,VOYA,ing-us-inc
united states,VRA,vera-bradley
united states,VREX,varex-imaging-corp
united states,VRNS,varonis-systems
united states,VRNT,verint-systems
united states,VRRM,gores-holdings-ii-incorporated
united states,VRSK,verisk-analytics-inc
united states,VRSN,verisign-inc
united states,VRTS,virtus-investment
united states,VRTU,virtusa-corp
united states,VRTV,veritiv-cor
united states,VRTX,vertex-pharm
united states,VSAT,viasat
united states,VSCO,victoria's-secret-co
united states,VSEC,vse-corp
united states,VSH,vishay-intertechnology-inc
united states,VSI,vitamin-shoppe-inc
united states,VSM,versum-materials-inc
united states,VST,vistra-energy-corp
united states,VSTM,verastem-inc
united states,VSTO,vista-outdoor-inc
united states,VTGN,vistagen-therapeutics-inc
united states,VTIQ,vectoiq-acquisition
united states,VTKLY,vtech-holdings-ltd
united states,VTNR,vertex-energy-inc
united states,VTR,ventas-inc
united states,VTSI,virtra-systems-inc
united states,VUZI,vuzix-corp-cmn-stk
united states,VVI,viad-corp
united states,VVPR,vivopower-international-plc
united states,VVV,valvoline-inc
united states,VWAGY,volkswagen-adr-be
united states,VWAPY,volkswagen-ag-pk
united states,VWDRY,vestas-wind-systems-as
united states,VXRT,nabi-pharmaceuticals
united states,VYGR,voyager-therapeutics-inc
united states,VZ,verizon-communications
united states,W,wayfair-inc
united states,WAB,westinghouse-air-brake-tech
united states,WABC,westamerica-banco
united states,WACLY,wacoal-holdings-corp.
united states,WAFD,washington-federa
united states,WAFU,wah-fu-education
united states,WAGE,wageworks
united states,WAL,western-alliance-bancorp
united states,WARFY,wharf-holdings-ltd
united states,WASH,washington-trust
united states,WAT,waters-corp
united states,WATT,energous-co
united states,WB,weibo-corp
united states,WBA,walgreen-co
united states,WBC,wabco-holdings
united states,WBK,westpac-banking
united states,WBRBY,wienerberger-baustoffindustrie
united states,WBS,webster-financial-corp
united states,WBT,manitowoc-foodservice-inc
united states,WCC,wesco-intl
united states,WCG,wellcare-helath-plans-inc
united states,WD,walker---dunlop-inc
united states,WDAY,workday-inc
united states,WDC,western-digital
united states,WDFC,wd-40-company
united states,WDR,waddell---reed
united states,WE,wework
united states,WEBK,wellesley-bancorp-inc
united states,WEC,wisconsin-energy-corp
united states,WEGRY,weir-group-plc
united states,WEICY,weichai-power-company-ltd
united states,WELL,health-care-reit
united states,WEN,the-wendys-co
united states,WERN,werner-enterprise
united states,WETF,wisdomtree-invest
united states,WEX,wright-express-corp
united states,WEYS,weyco-group
united states,WFAFY,wesfarmers-ltd
united states,WFC,wells-fargo
united states,WFTIQ,weatherfgord-intl
united states,WGO,winnebago-industries-inc
united states,WH,wsp-holdings
united states,WHD,cactus-inc
united states,WHGLY,wh-adr
united states,WHLKY,wheelock---co-ltd
united states,WHLM,wilhelmina
united states,WHLR,wheeler-riet-inc
united states,WHR,whirl-pool-corp
united states,WIFI,boingo-wireless
united states,WILC,g.-willi-food-int
united states,WIMHY,william-hill-plc
united states,WINA,winmark-corp
united states,WING,wingstop-inc
united states,WINS,sino-mercury-acquisition-corp
united states,WIRE,encore-wire-corp
united states,WISA,summit-semiconductor
united states,WIT,wipro
united states,WIX,wix.com-ltd.
united states,WJRYY,west-japan-railway-co
united states,WKHS,amp-holding-inc
united states,WLDN,willdan-group
united states,WLFC,willis-lease-finance-corp
united states,WLH,william-lyon-hms
united states,WLK,westlake-chemical
united states,WLL,whiting-petroleum-corp
united states,WLMIY,wilmar-international-ltd
united states,WLTW,willis-group-holdings-plc
united states,WLWHY,woolworths-holdings-ltd-pk
united states,WM,waste-managemnt
united states,WMB,williams-cos
united states,WMMVY,wal-mart-de-mexico
united states,WMT,wal-mart-stores
united states,WNC,wabash-national
united states,WNEB,westfield-financial
united states,WNS,wns-(holdings)-ltd
united states,WOPEY,woodside-petroleum-ltd
united states,WOR,worthington-industries-inc
united states,WORX,alliance-mma-inc
united states,WP,vantiv
united states,WPC,w-p-carey-inc
united states,WPFH,mmk_mm
united states,WPG,wshngtn-prm
united states,WPM,silver-wheaton-corp
united states,WPP,wpp-plc
united states,WPRT,westport-inov-inc
united states,WPX,wpx-energy-inc
united states,WRB,wr-berkley-corp
united states,WRE,washington-real-estate-invest
united states,WRI,weingarten-realty-investors-reit
united states,WRK,westrock-co
united states,WRLD,world-acceptance
united states,WRLS,telular-corp
united states,WRN,western-copper-and-gold-corp?cid=30617
united states,WRTC,wrap-tech
united states,WSBC,wesbanco
united states,WSBF,waterstone-financial
united states,WSC,double-eagle-acquisition-corp
united states,WSFS,wsfs-financial-corp
united states,WSG,wanda-sports-group-co-ltd
united states,WSM,williams-sonoma-inc
united states,WSO,watsco-inc
united states,WSR,whitestone-reit
united states,WST,west-pharmaceutical-services-inc
united states,WSTG,wayside-tech
united states,WSTL,westell-tech
united states,WTBA,west-bancorp
united states,WTER,the-alkaline-water
united states,WTFC,wintrust-financial
united states,WTKWY,wolters-kluwer-nv
united states,WTM,white-mountains-insurance-group
united states,WTR,aqua-america-inc.
united states,WTRE,watford
united states,WTRH,landcadia-holdings-a
united states,WTS,watts-water-technologies-inc
united states,WTT,wireless-telecom-group-inc?cid=37299
united states,WU,western-union
united states,WUBA,58com-inc-adr
united states,WVE,wave-life-sciences-ltd
united states,WVFC,wvs-financial-corp
united states,WVVI,willamette-valley
united states,WW,weight-watcher
united states,WWD,woodward
united states,WWE,world-wrestling-entertainment
united states,WWR,uranium-resources
united states,WWW,wolverine-world-wide-inc
united states,WY,weyerhaeuser
united states,WYGPY,worley-parsons-ltd
united states,WYND,wyndham-world
united states,WYNMY,wynn-macau-ltd
united states,WYNN,wynn-resorts-ltd
united states,X,us-steel-corp
united states,XAIR,ait-therapeutics
united states,XAN,resource-capital-corp
united states,XEC,cimarex-energy
united states,XEL,xcel-energy
united states,XELA,exela-tech
united states,XELB,xcel-brands-inc
united states,XENE,xenon-pharmaceuticals
united states,XERS,xeris-pharmaceuticals
united states,XHR,xenia-hotels---resorts-inc
united states,XLNX,xilinx-inc
united states,XLRN,acceleron-p
united states,XNCR,xencor-inc
united states,XNET,xunlei-ltd-adr
united states,XNGSY,enn-energy-holdings-ltd
united states,XOG,extraction-oil-gas-inc
united states,XOM,exxon-mobil
united states,XON,intrexon-corpn
united states,XONE,exone-co
united states,XP,xp-inc
united states,XPEL,xpel-inc
united states,XPER,tessera-tech
united states,XPL,solitario-exploration---royalty?cid=36877
united states,XPO,xpo-logistics
united states,XRAY,dentsply-intl-inc-new
united states,XRX,xerox-corp
united states,XSPA,vringo
united states,XXII,22nd-cntry?cid=51020
united states,XYL,xylem
united states,Y,alleghany-corp
united states,YAHOY,yahoo-japan-corp
united states,YAMCY,yamaha-corp-be?cid=1053160
united states,YARIY,yara-international-asa
united states,YDUQY,estacio-participacoes-sa
united states,YELP,yelp
united states,YGEHY,yingli-green
united states,YGYI,youngevity-internati
united states,YI,111-inc
united states,YIN,yintech-investment-holdings
united states,YJ,yunji-inc
united states,YNDX,yandex
united states,YORW,the-york-water-company
united states,YPF,ypf-sa
united states,YRCW,yrc-worldwide
united states,YTEN,metabolix-inc
united states,YTRA,yatra-online-inc
united states,YUEIY,yue-yuen-industrial-holdings
united states,YUM,yum!-brands-inc
united states,YUMA,yuma-energy-inc?cid=30902
united states,YUMC,yum-china-holdings-inc
united states,YVR,leading-brands-in
united states,YY,yy-inc
united states,YZCAY,yanzhou-coal-mining-co-ltd
united states,Z,zillow
united states,ZAGG,zagg-inc
united states,ZAYO,zayo-group-holdings-inc
united states,ZBH,zimmer-hldgs
united states,ZBRA,zebra-tech
united states,ZEUS,olympic-steel
united states,ZFGN,zafgen-inc
united states,ZG,zillow-group-inc
united states,ZGNX,zogenix
united states,ZIM,zim-integrated-shipping-services
united states,ZION,zions-bancorp
united states,ZIXI,zix-corp
united states,ZKIN,zk-international
united states,ZLAB,zai-lab
united states,ZLNDY,zalando-adr
united states,ZM,zoom-video-communications
united states,ZN,zion-oil---gas-inc
united states,ZNGA,zynga-inc
united states,ZS,zscaler-inc
united states,ZTCOY,zte-corporation
united states,ZTO,zto-express-cayman-inc
united states,ZTS,zoetis-inc
united states,ZUMZ,zumiez-inc
united states,ZURVY,zurich-insurance-group-ltd
united states,ZVO,bridgepoint-education
venezuela,ABCA,banco-caribe-a
venezuela,BNC,banco-nacional-de-credito-ca-banco
venezuela,BOU,bco-occ-bco-univ
venezuela,BPV,banco-provincial-sa
venezuela,BVCC,bolsa-de-valores-de-caracas
venezuela,BVL,bco-venezuela
venezuela,CGQ,corporacion-grupo-quimico
venezuela,CIE,corp-ind-energia
venezuela,CRMA,corimon-ca
venezuela,DOM,dominguez-cia-sa
venezuela,EFE,productos-efe
venezuela,ENV,envases-venezolanos-sa
venezuela,FVIA,fondo-de-valores-inmobiliarios
venezuela,FVIB,fvi-fondo-de-valores-inmobiliarios
venezuela,GZL,grupo-zuliano-ca-saca
venezuela,MPA,manufacturas-de-papel-ca-manpa-saca
venezuela,MVZA,mercantil-servicios-fin-ca-a
venezuela,MVZB,mercantil-servicios-fin-ca-b
venezuela,PGR,proagro
venezuela,PTN,protinal
venezuela,RST,ron-santa-teresa
venezuela,SVS,siderurgica-venezolana-sivensa-sa
venezuela,TDVD,nacional-telefonos-de-venezuela-ca
venezuela,TPG,telares-palo-grande-c
vietnam,AAA,an-phat.-jsc
vietnam,AAM,mekong-fisheries-jsc
vietnam,AAV,viet-tien-son-real-estate
vietnam,ABC,vmg-media-jsc
vietnam,ABI,agriculture-bank-insurance
vietnam,ABR,viet-brand-invest
vietnam,ABT,bentre-aquaproduct-import-export
vietnam,AC4,acc-244-jsc
vietnam,ACB,asia-commercial-bank
vietnam,ACC,becamex-asphalt-and-concrete-jsc
